,name,github_id,category,resource,homepage,contributor_count,description,projectrank,show,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,created_at,conda_latest_release_published_at,updated_at,conda_total_downloads,release_count,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,star_count,dockerhub_pulls,projectrank_placing,license,npm_id,npm_url,npm_monthly_downloads,helm_id,brew_id,apt_id,yum_id,trending,maven_id,maven_url
674,Auptimizer,LGE-ARC-AdvancedAI/auptimizer,hyperopt,,{},11.0,,1,False,auptimizer,,,,,,,https://pypi.org/project/auptimizer,70.0,70.0,,,,,,,,,,,,3.0,,,,,,,,,,,
675,MONAILabel,Project-MONAI/MONAILabel,medical-data,,{},73.0,,1,False,monailabel-weekly,,,,,,,https://pypi.org/project/monailabel-weekly,,,,,,,,,,,,,,3.0,,,,,,,,,,,
676,bluefog,Bluefog-Lib/bluefog,distributed-ml,,{},9.0,,1,False,bluefog,,,,['pytorch'],5.0,5.0,https://pypi.org/project/bluefog,15.0,15.0,,,,,,,,,,,,3.0,,,,,,,,,,,
677,MMLSpark,microsoft/SynapseML,distributed-ml,,{},133.0,,1,False,mmlspark,,,,['spark'],,,https://pypi.org/project/mmlspark,,,,,,,,,,,,,,3.0,,,,,,,,,,,
678,Collie,ShopRunner/collie,recommender-systems,,{},,,1,False,collie,,,,['pytorch'],,,https://pypi.org/project/collie,85.0,85.0,,,,,,,,,,,,3.0,,,,,,,,,,,
679,rs_metrics,Darel13712/rs_metrics,recommender-systems,,{},,,1,False,rs_metrics,,,,,,,https://pypi.org/project/rs_metrics,33.0,33.0,,,,,,,,,,,,3.0,,,,,,,,,,,
680,backprop,backprop-ai/backprop,model-serialisation,,{},8.0,,1,False,backprop,,,,,,,https://pypi.org/project/backprop,107.0,107.0,,,,,,,,,,,,3.0,,,,,,,,,,,
681,FATE,FederatedAI/FATE,privacy-ml,,{},102.0,,1,False,ETAF,,,,,1.0,1.0,https://pypi.org/project/ETAF,4.0,4.0,,,,,,,,,,,,3.0,,,,,,,,,,,
682,KD-Lib,SforAiDl/KD_Lib,pytorch-utils,,{},6.0,,1,False,KD-Lib,,,,['pytorch'],,,https://pypi.org/project/KD-Lib,44.0,44.0,,,,,,,,,,,,3.0,,,,,,,,,,,
683,TensorFlow I/O,tensorflow/io,tensorflow-utils,,{},116.0,,1,False,tensorflow-io,,,,['tensorflow'],,,https://pypi.org/project/tensorflow-io,,,,,,,,,,,,,,3.0,,,,,,,,,-5.0,,
684,pandas-ai,gventuri/pandas-ai,others,,{},112.0,,1,False,pandas-ai,,,,,,,https://pypi.org/project/pandas-ai,,,,,,,,,,,,,,3.0,,,,,,,,,,,
685,StreamAlert,airbnb/streamalert,others,,{},33.0,,1,False,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,
686,awesome-time-series,lmmentel/awesome-time-series,data-science,,{},14.0,,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
687,Data-science,khuyentran1401/Data-science,data-science,,{},8.0,,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688,datascience,r0f1/datascience,data-science,,{},20.0,,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
689,Production-Level-Deep-Learning,alirezadir/Production-Level-Deep-Learning,data-science,,{},11.0,,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
690,kaggle-solutions,faridrashidi/kaggle-solutions,data-science,,{},5.0,,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
691,nupic.torch,numenta/nupic.torch,ml-frameworks,,{},14.0,,0,False,nupic.torch,,,,,,,https://pypi.org/project/nupic.torch,,,,,,,,,,,,,,,,,,,,,,,,,
692,OpenKE,thunlp/OpenKE,graph,,{},14.0,,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
693,OpenNE,thunlp/OpenNE,graph,,{},12.0,,0,False,,,,,['tensorflow'],,,,,,,,,,,,,,,,,,,,,,,,,,,,
694,GraphEmbedding,shenweichen/GraphEmbedding,graph,,{},9.0,,0,False,,,,,['sklearn'],,,,,,,,,,,,,,,,,,,,,,,,,,,,
695,surpriver,tradytics/surpriver,financial-data,,{},6.0,,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696,finmarketpy,cuemacro/finmarketpy,financial-data,,{},19.0,,0,False,finmarketpy,,,,,,,https://pypi.org/project/finmarketpy,,,,,,,,,,,,,,,,,,,,,,,,,
