,name,github_id,category,resource,homepage,contributor_count,description,projectrank,show,pypi_id,conda_id,labels,github_url,license,created_at,updated_at,last_commit_pushed_at,commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,pypi_url,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,pypi_monthly_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,recent_commit_count,trending,helm_id,maven_id,updated_github_id,maven_url,docs_url,npm_id,npm_url,npm_monthly_downloads,brew_id,apt_id,yum_id
542,keras-rl,keras-rl/keras-rl,reinforcement-learning,,{},41.0,,5,False,keras-rl,,['tensorflow'],,,,,,,,,,,,,,,,,,837.0,837.0,https://pypi.org/project/keras-rl,,,,3.0,,,,,,,,,,,,,,,,,,,
543,NeuralProphet,ourownstory/neural_prophet,time-series-data,,{},57.0,,5,False,neuralprophet,,['pytorch'],,,,,,,,,,,,,,,,57714.0,,,,https://pypi.org/project/neuralprophet,,,,3.0,,57714.0,,,,,,,,,,,,,,,,,
544,N2,kakao/n2,nn-search,,{},22.0,,5,False,n2,,,,,,,,,,,,,,,,,,165.0,,40.0,40.0,https://pypi.org/project/n2,,,,3.0,,165.0,,,,,,,,,,,,,,,,,
545,recmetrics,statisticianinstilettos/recmetrics,recommender-systems,,{},20.0,,5,False,recmetrics,,,,,,,,,,,,,,,,,,186.0,,64.0,64.0,https://pypi.org/project/recmetrics,,,,3.0,,186.0,,,,,,,,,,,,,,,,,
546,Madmom,CPJKU/madmom,audio,,{},24.0,,5,False,madmom,,,,,,,,,,,,,,,,,,,,538.0,538.0,https://pypi.org/project/madmom,,,,3.0,,,,,,,,,,,,,,,,,,,
547,TimeSide,Parisson/TimeSide,audio,,{},23.0,,5,False,TimeSide,,,,,,,,,,,,,,,,,,172.0,,20.0,20.0,https://pypi.org/project/TimeSide,,,,3.0,,172.0,,,,,,,,,,,,,,,,,
548,TensorFlow Privacy,tensorflow/privacy,privacy-ml,,{},63.0,,5,False,tensorflow-privacy,,['tensorflow'],,,,,,,,,,,,,,,,8437.0,,,,https://pypi.org/project/tensorflow-privacy,,,,2.0,,8437.0,,,,,,,,,,,,,,,,,
549,AdaBound,Luolc/AdaBound,pytorch-utils,,{},2.0,,5,False,adabound,,['pytorch'],,,,,,,,,,,,,,,,612.0,,233.0,233.0,https://pypi.org/project/adabound,,,,3.0,,612.0,,,,,,,,,,,,,,,,,
550,pytorch-optimizer,jettify/pytorch-optimizer,pytorch-utils,,{},26.0,A collection of optimizers for PyTorch compatible with optim module.,5,False,torch_optimizer,conda-forge/torch-optimizer,['pytorch'],,,2021-04-21 17:27:11.637,2025-04-22 14:57:50.627000,,,,,,,,,,,,298.0,3.0,,,https://pypi.org/project/torch_optimizer,https://anaconda.org/conda-forge/torch-optimizer,2025-04-22 14:57:50.627,19371.0,3.0,,,,,,,,,,,,,,,,,,,
551,TabNet,dreamquark-ai/tabnet,pytorch-utils,,{},21.0,PyTorch implementation of TabNet.,5,False,pytorch-tabnet,conda-forge/pytorch-tabnet,['pytorch'],,,2021-12-18 12:18:01.185,2025-04-22 14:58:07.520000,,,,,,,,,,,,259.0,3.0,,,https://pypi.org/project/pytorch-tabnet,https://anaconda.org/conda-forge/pytorch-tabnet,2025-04-22 14:58:07.520,14783.0,3.0,,,,,,,,,,,,,,,,,,,
552,Neural Structured Learning,tensorflow/neural-structured-learning,tensorflow-utils,,{},44.0,,5,False,neural-structured-learning,,['tensorflow'],,,,,,,,,,,,,,,,,,528.0,528.0,https://pypi.org/project/neural-structured-learning,,,,3.0,,,,,,,,,,,,,,,,,,,
553,TensorFlow Cloud,tensorflow/cloud,tensorflow-utils,,{},31.0,,5,False,tensorflow-cloud,,['tensorflow'],,,,,,,,,,,,,,,,13753.0,,,,https://pypi.org/project/tensorflow-cloud,,,,3.0,,13753.0,,,,,,,,,,,,,,,,,
554,TF Model Optimization,tensorflow/model-optimization,tensorflow-utils,,{},90.0,,5,False,tensorflow-model-optimization,,['tensorflow'],,,,,,,,,,,,,,,,55297.0,,,,https://pypi.org/project/tensorflow-model-optimization,,,,3.0,,55297.0,,,,,,,,,,,,,,,,,
555,scikit-tda,scikit-tda/scikit-tda,sklearn-utils,,{},7.0,,5,False,scikit-tda,,['sklearn'],,,,,,,,,,,,,,,,520.0,,99.0,99.0,https://pypi.org/project/scikit-tda,,,,3.0,,520.0,,,,,,,,,,,,,,,,,
556,pymdp,infer-actively/pymdp,others,,{},38.0,,5,False,inferactively-pymdp,,,,,,,,,,,,,,,,,,24154.0,,,,https://pypi.org/project/inferactively-pymdp,,,,3.0,,24154.0,,,,,,,,,,,,,,,,,
557,awesome-machine-learning,josephmisiti/awesome-machine-learning,data-science,,{},744.0,,4,False,,,,,,,,,,,,,,,,,,,,,23.0,23.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
558,awesome-quant,wilsonfreitas/awesome-quant,data-science,,{},339.0,,4,False,,,,,,,,,,,,,,,,,,,,,24.0,24.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
559,ivis,beringresearch/ivis,ml-frameworks,,{},10.0,,4,False,ivis,,,,,,,,,,,,,,,,,,306.0,,41.0,41.0,https://pypi.org/project/ivis,,,,3.0,,306.0,,,,,,,,,,,,,,,,,
560,Texthero,jbesomi/texthero,nlp,,{},21.0,,4,False,texthero,,,,,,,,,,,,,,,,,,1286.0,,,,https://pypi.org/project/texthero,,,,3.0,,1286.0,,,,,,,,,,,,,,,,,
561,finetune,IndicoDataSolutions/finetune,nlp,,{},25.0,,4,False,finetune,,"['tensorflow', 'sklearn']",,,,,,,,,,,,,,,,67.0,,16.0,16.0,https://pypi.org/project/finetune,,,,3.0,,67.0,,,,,,,,,,,,,,,,,
562,Sockeye,awslabs/sockeye,nlp,,{},61.0,,4,False,sockeye,,['pytorch'],,,,,,,,,,,,,,,,1601.0,,,,https://pypi.org/project/sockeye,,,,3.0,,1601.0,,,,,,,,,,,,,,,,,
563,deep-daze,lucidrains/deep-daze,image,,{},14.0,,4,False,deep-daze,,,,,,,,,,,,,,,,,,132.0,,56.0,56.0,https://pypi.org/project/deep-daze,,,,3.0,,132.0,,,,,,,,,,,,,,,,,
564,PaddleDetection,PaddlePaddle/PaddleDetection,image,,{},188.0,,4,False,paddledet,,['paddle'],,,,,,,,,,,,,,,,355.0,,,,https://pypi.org/project/paddledet,,,,3.0,,355.0,,,,,,,,,,,,,,,,,
565,attention-ocr,emedvedev/attention-ocr,ocr,,{},28.0,,4,False,aocr,,['tensorflow'],,,,,,,,,,,,,,,,52.0,,32.0,32.0,https://pypi.org/project/aocr,,,,3.0,,52.0,,,,,,,,,,,,,,,,,
566,responsible-ai-toolbox,microsoft/responsible-ai-toolbox,interpretability,,{},47.0,,4,False,raiwidgets,,"['pytorch', 'tensorflow', 'jupyter']",,,,,,,,,,,,,,,,3833.0,,,,https://pypi.org/project/raiwidgets,,,,3.0,,3833.0,,,,,,,,,,,,,,,,,
567,ecco,jalammar/ecco,interpretability,,{},12.0,Visualization tools for NLP machine learning models.,4,False,ecco,conda-forge/ecco,['pytorch'],,,2021-12-30 22:13:55.932,2025-04-22 14:58:08.015000,,,,,,,,,,,,311.0,3.0,,,https://pypi.org/project/ecco,https://anaconda.org/conda-forge/ecco,2025-04-22 14:58:08.015,9529.0,3.0,,144.0,,,,,,,,,,,,,,,,,
568,pytorch_geometric_temporal,benedekrozemberczki/pytorch_geometric_temporal,graph,,{},40.0,,4,False,torch-geometric-temporal,,['pytorch'],,,,,,,,,,,,,,,,2112.0,,,,https://pypi.org/project/torch-geometric-temporal,,,,3.0,,2112.0,,,,,,,,,,,,,,,,,
569,Neuraxle,Neuraxio/Neuraxle,hyperopt,,{},9.0,,4,False,neuraxle,,,,,,,,,,,,,,,,,,90.0,,69.0,69.0,https://pypi.org/project/neuraxle,,,,3.0,,90.0,,,,,,,,,,,,,,,,,
570,Test Tube,williamFalcon/test-tube,hyperopt,,{},16.0,,4,False,test_tube,,,,,,,,,,,,,,,,,,15871.0,,,,https://pypi.org/project/test_tube,,,,3.0,,15871.0,,,,,,,,,,,,,,,,,
571,Studio.ml,studioml/studio,ml-experiments,,{},24.0,,4,False,studioml,,,,,,,,,,,,,,,,,,260.0,,8.0,8.0,https://pypi.org/project/studioml,,,,3.0,,260.0,,,,,,,,,,,,,,,,,
572,TensorLayerx,tensorlayer/tensorlayerx,reinforcement-learning,,{},13.0,,4,False,tensorlayerx,,['tensorflow'],,,,,,,,,,,,,,,,207.0,,31.0,31.0,https://pypi.org/project/tensorlayerx,,,,3.0,,207.0,,,,,,,,,,,,,,,,,
573,garage,rlworkgroup/garage,reinforcement-learning,,{},80.0,,4,False,garage,,['tensorflow'],,,,,,,,,,,,,,,,,,124.0,124.0,https://pypi.org/project/garage,,,,3.0,,,,,,,,,,,,,,,,,,,
574,pytorch_tabular,manujosephv/pytorch_tabular,tabular,,{},29.0,,4,False,pytorch_tabular,,['pytorch'],,,,,,,,,,,,,,,,3374.0,,,,https://pypi.org/project/pytorch_tabular,,,,3.0,,3374.0,,,,,,,,,,,,,,,,,
575,NGT,yahoojapan/NGT,nn-search,,{},22.0,,4,False,ngt,,,,,,,,,,,,,,,,,,3164.0,,,,https://pypi.org/project/ngt,,,,3.0,,3164.0,,,,,,,,,,,,,,,,,
576,DeepSpeech,mozilla/DeepSpeech,audio,,,,A library for running inference on a DeepSpeech model.,4,False,deepspeech,conda-forge/deepspeech,['tensorflow'],,,2021-07-29 19:26:01.146,2025-04-22 14:57:58.207000,,,,,,,,,,,,3691.0,1.0,,,https://pypi.org/project/deepspeech,https://anaconda.org/conda-forge/deepspeech,2025-04-22 14:57:58.207,4843.0,3.0,,3613.0,,,,,,,,,,,,,,,,,
577,TFEncrypted,tf-encrypted/tf-encrypted,privacy-ml,,{},29.0,,4,False,tf-encrypted,,['tensorflow'],,,,,,,,,,,,,,,,,,68.0,68.0,https://pypi.org/project/tf-encrypted,,,,3.0,,,,,,,,,,,,,,,,,,,
578,ArrayFire,arrayfire/arrayfire,gpu-utilities,,{},97.0,,4,False,arrayfire,,,,,,,,,,,,,,,,,,1595.0,,,,https://pypi.org/project/arrayfire,,,,3.0,,1595.0,,,,,,,,,,,,,,,,,
579,cuML,rapidsai/cuml,gpu-utilities,,{},209.0,,4,False,cuml,,,,,,,,,,,,,,,,,,763.0,,,,https://pypi.org/project/cuml,,,,3.0,,763.0,,,,,,,,,,,,,,,,,
580,Antialiased CNNs,adobe/antialiased-cnns,pytorch-utils,,{},6.0,,4,False,antialiased-cnns,,['pytorch'],,CC BY-NC-SA 4.0,,,,,,,,,,,,,,,,83.0,83.0,https://pypi.org/project/antialiased-cnns,,,,3.0,,,,,,,,,,,,,,,,,,,
581,tinygrad,geohot/tinygrad,pytorch-utils,,{},504.0,,4,False,,,['pytorch'],,,,,,,,,,,,,,,,,,23.0,23.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
582,Mars,mars-project/mars,others,,{},53.0,,4,False,pymars,,,,,,,,,,,,,,,,,,6448.0,,,,https://pypi.org/project/pymars,,,,3.0,,6448.0,,,,,,,,,,,,,,,,,
583,PaddleHub,PaddlePaddle/PaddleHub,others,,{},70.0,,4,False,paddlehub,,['paddle'],,,,,,,,,,,,,,,,1932.0,,,,https://pypi.org/project/paddlehub,,,,3.0,,1932.0,,,,,,,,,,,,,,,,,
584,avalanche,ContinualAI/avalanche,others,,{},87.0,,4,False,avalanche-lib,,,,,,,,,,,,,,,,,,1427.0,,,,https://pypi.org/project/avalanche-lib,,,,3.0,,1427.0,,,,,,,,,,,,,,,,,
585,pykale,pykale/pykale,others,,{},32.0,,4,False,pykale,,['pytorch'],,,,,,,,,,,,,,,,149.0,,7.0,7.0,https://pypi.org/project/pykale,,,,3.0,,149.0,,,,,,,,,,,,,,,,,
586,awesome-python-data-science,krzjoa/awesome-python-data-science,data-science,,{},39.0,,3,False,,,,,,,,,,,,,,,,,,,,,10.0,10.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
587,Machine-Learning-Tutorials,ujjwalkarn/Machine-Learning-Tutorials,data-science,,{},34.0,,3,False,,,,,,,,,,,,,,,,,,,,,23.0,23.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
588,ML in production,eugeneyan/applied-ml,data-science,,{},53.0,,3,False,,,,,,,,,,,,,,,,,,,,,24.0,24.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
589,Neural Network Libraries,sony/nnabla,ml-frameworks,,{},76.0,,3,False,nnabla,,,,,,,,,,,,,,,,,,990.0,,,,https://pypi.org/project/nnabla,,,,3.0,,990.0,,,,,,,,,,,,,,,,,
590,VizSeq,facebookresearch/vizseq,nlp,,{},5.0,,3,False,vizseq,,,,,,,,,,,,,,,,,,95.0,,13.0,13.0,https://pypi.org/project/vizseq,,,,3.0,,95.0,,,,,,,,,,,,,,,,,
591,fast-bert,utterworks/fast-bert,nlp,,{},37.0,,3,False,fast-bert,,,,,,,,,,,,,,,,,,156.0,,,,https://pypi.org/project/fast-bert,,,,3.0,,156.0,,,,,,,,,,,,,,,,,
592,Caer,jasmcaus/caer,image,,{},8.0,"A lightweight Computer Vision library. Scale your models, not boilerplate.",3,False,caer,,,,,,,,,,,,,,,,,,1725.0,,,,https://pypi.org/project/caer,,,,3.0,,1725.0,,,,,,,,,,,https://caer.rtfd.io,,,,,,
593,icevision,airctic/icevision,image,,{},41.0,,3,False,icevision,,,,,,,,,,,,,,,,,,616.0,,,,https://pypi.org/project/icevision,,,,3.0,,616.0,,,,,,,,,,,,,,,,,
594,PySlowFast,facebookresearch/SlowFast,image,,{},39.0,,3,False,pyslowfast,,['pytorch'],,,,,,,,,,,,,,,,12.0,,23.0,23.0,https://pypi.org/project/pyslowfast,,,,3.0,,12.0,,,,,,,,,,,,,,,,,
595,DE⫶TR,facebookresearch/detr,image,,{},27.0,,3,False,,,['pytorch'],,,,,,,,,,,,,,,,,,24.0,24.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
596,calamari,Calamari-OCR/calamari,ocr,,{},23.0,,3,False,calamari_ocr,,,,,,,,,,,,,,,,,,881.0,,,,https://pypi.org/project/calamari_ocr,,,,3.0,,881.0,,,,,,,,,,,,,,,,,
597,FlashTorch,MisaOgura/flashtorch,interpretability,,{},2.0,,3,False,flashtorch,,['pytorch'],,,,,,,,,,,,,,,,460.0,,23.0,23.0,https://pypi.org/project/flashtorch,,,,3.0,,460.0,,,,,,,,,,,,,,,,,
598,sklearn-evaluation,edublancas/sklearn-evaluation,interpretability,,{},19.0,,3,False,sklearn-evaluation,,['sklearn'],,,,,,,,,,,,,,,,1642.0,,,,https://pypi.org/project/sklearn-evaluation,,,,3.0,,1642.0,,,,,,,,,,,,,,,,,
599,fairness-indicators,tensorflow/fairness-indicators,interpretability,,{},39.0,,3,False,fairness-indicators,,"['tensorflow', 'jupyter']",,,,,,,,,,,,,,,,373.0,,,,https://pypi.org/project/fairness-indicators,,,,3.0,,373.0,,,,,,,,,,,,,,,,,
600,LOFO,aerdem4/lofo-importance,interpretability,,{},6.0,,3,False,lofo-importance,,,,,,,,,,,,,,,,,,,,43.0,43.0,https://pypi.org/project/lofo-importance,,,,3.0,,,,,,,,,,,,,,,,,,,
601,Anchor,marcotcr/anchor,interpretability,,{},10.0,,3,False,anchor_exp,,,,,,,,,,,,,,,,,,1372.0,,,,https://pypi.org/project/anchor_exp,,,,3.0,,1372.0,,,,,,,,,,,,,,,,,
602,GraphVite,DeepGraphLearning/graphvite,graph,,{},,A general and high-performance graph embedding system for various applications.,3,False,,milagraph/graphvite,,,,2019-08-05 06:16:49.612,2025-03-25 16:27:49.968000,,,,,,,,,,,,66.0,4.0,,,,https://anaconda.org/milagraph/graphvite,2025-03-25 16:27:49.968,5649.0,3.0,,,,,,,,,,,,,,,,,,,
603,PyTorch-BigGraph,facebookresearch/PyTorch-BigGraph,graph,,{},32.0,,3,False,torchbiggraph,,['pytorch'],,,,,,,,,,,,,,,,814.0,,,,https://pypi.org/project/torchbiggraph,,,,3.0,,814.0,,,,,,,,,,,,,,,,,
604,DIG,divelab/DIG,graph,,{},50.0,,3,False,dig,,,,,,,,,,,,,,,,,,449.0,,,,https://pypi.org/project/dig,,,,3.0,,449.0,,,,,,,,,,,,,,,,,
605,tf-quant-finance,google/tf-quant-finance,financial-data,,{},49.0,,3,False,tf-quant-finance,,['tensorflow'],,,,,,,,,,,,,,,,358.0,,,,https://pypi.org/project/tf-quant-finance,,,,3.0,,358.0,,,,,,,,,,,,,,,,,
606,Auto Tune Models,HDI-Project/ATM,hyperopt,,{},17.0,,3,False,atm,,,,,,,,,,,,,,,,,,61.0,,26.0,26.0,https://pypi.org/project/atm,,,,3.0,,61.0,,,,,,,,,,,,,,,,,
607,AlphaPy,ScottfreeLLC/AlphaPy,hyperopt,,{},5.0,,3,False,alphapy,,,,,,,,,,,,,,,,,,142.0,,11.0,11.0,https://pypi.org/project/alphapy,,,,3.0,,142.0,,,,,,,,,,,,,,,,,
608,chitra,gradsflow/chitra,ml-experiments,,{},14.0,A multi functional library for full stack Deep Learning.,3,False,chitra,conda-forge/chitra,,,,2022-01-13 13:30:34.982,2025-04-22 14:58:08.672000,,,,,,,,,,,,299.0,1.0,,,https://pypi.org/project/chitra,https://anaconda.org/conda-forge/chitra,2025-04-22 14:58:08.672,7572.0,3.0,,164.0,,,,,,,,,,,,,,,,,
609,MONAILabel,Project-MONAI/MONAILabel,medical-data,,{},74.0,,3,False,monailabel-weekly,,,,,,,,,,,,,,,,,,209.0,,,,https://pypi.org/project/monailabel-weekly,,,,3.0,,209.0,,,,,,,,,,,,,,,,,
610,mesh-transformer-jax,kingoflolz/mesh-transformer-jax,distributed-ml,,{},23.0,,3,False,,,['jax'],,,,,,,,,,,,,,,,,,23.0,23.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
611,parallelformers,tunib-ai/parallelformers,distributed-ml,,{},5.0,,3,False,parallelformers,,,,,,,,,,,,,,,,,,,,75.0,75.0,https://pypi.org/project/parallelformers,,,,3.0,,,,,,,,,,,,,,,,,,,
612,greykite,linkedin/greykite,time-series-data,,{},10.0,,3,False,greykite,,,,,,,,,,,,,,,,,,,,50.0,50.0,https://pypi.org/project/greykite,,,,3.0,,,,,,,,,,,,,,,,,,,
613,luminaire,zillow/luminaire,time-series-data,,{},11.0,,3,False,luminaire,,,,,,,,,,,,,,,,,,196.0,,5.0,5.0,https://pypi.org/project/luminaire,,,,3.0,,196.0,,,,,,,,,,,,,,,,,
614,Spotlight,maciejkula/spotlight,recommender-systems,,{},11.0,,3,False,,maciejkula/spotlight,['pytorch'],,,2017-06-28 21:27:28.858,2025-03-25 16:28:52.378000,,,,,,,,,,,,88.0,6.0,,,,https://anaconda.org/maciejkula/spotlight,2025-03-25 16:28:52.378,9838.0,3.0,,,,,,,,,,,,,,,,,,,
615,Case Recommender,caserec/CaseRecommender,recommender-systems,,{},11.0,,3,False,caserecommender,,['sklearn'],,,,,,,,,,,,,,,,98.0,,15.0,15.0,https://pypi.org/project/caserecommender,,,,3.0,,98.0,,,,,,,,,,,,,,,,,
616,TTS,mozilla/TTS,audio,,{},56.0,,3,False,,,,,,,,,,,,,,,,,,,,,24.0,24.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
617,PipelineDP,OpenMined/PipelineDP,privacy-ml,,{},35.0,,3,False,pipeline-dp,,,,,,,,,,,,,,,,,,656.0,,,,https://pypi.org/project/pipeline-dp,,,,3.0,,656.0,,,,,,,,,,,,,,,,,
618,DALI,NVIDIA/DALI,gpu-utilities,,{},107.0,,3,False,,,,,Apache-2.0,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
619,BlazingSQL,BlazingDB/blazingsql,gpu-utilities,,{},50.0,,3,False,,blazingsql/blazingsql-protocol,,,,2019-09-13 21:17:37.888,2025-03-25 16:26:10.601000,,,,,,,,,,,,13.0,5.0,,,,https://anaconda.org/blazingsql/blazingsql-protocol,2025-03-25 16:26:10.601,1168.0,3.0,,,,,,,,,,,,,,,,,,,
620,Funsor,pyro-ppl/funsor,probabilistics,,{},14.0,,3,False,funsor,,['pytorch'],,,,,,,,,,,,,,,,,,111.0,111.0,https://pypi.org/project/funsor,,,,3.0,,,,,,,,,,,,,,,,,,,
621,madgrad,facebookresearch/madgrad,pytorch-utils,,{},3.0,,3,False,madgrad,,['pytorch'],,,,,,,,,,,,,,,,,,111.0,111.0,https://pypi.org/project/madgrad,,,,3.0,,,,,,,,,,,,,,,,,,,
622,Pytorch Toolbelt,BloodAxe/pytorch-toolbelt,pytorch-utils,,{},9.0,,3,False,pytorch_toolbelt,,['pytorch'],,,,,,,,,,,,,,,,6156.0,,,,https://pypi.org/project/pytorch_toolbelt,,,,3.0,,6156.0,,,,,,,,,,,,,,,,,
623,Torch-Struct,harvardnlp/pytorch-struct,pytorch-utils,,{},16.0,,3,False,torch-struct,,['pytorch'],,,,,,,,,,,,,,,,3304.0,,,,https://pypi.org/project/torch-struct,,,,3.0,,3304.0,,,,,,,,,,,,,,,,,
624,Brainiak,brainiak/brainiak,medical-data,,{},37.0,,2,False,brainiak,,,,,,2025-01-07 00:51:13.258034,,,,,,,,1.0,,,,502.0,,,,https://pypi.org/project/brainiak,,,,3.0,brainiak/brainiak,502.0,https://hub.docker.com/r/brainiak/brainiak,2025-01-07 00:51:13.258034,1.0,2897.0,,,,,,,,,,,,,
625,awesome-datascience,academic/awesome-datascience,data-science,,{},345.0,,2,False,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
626,awesome-semantic-segmentation,mrgloom/awesome-semantic-segmentation,data-science,,{},16.0,,2,False,,,,,,,,,,,,,,,,,,,,,23.0,23.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
627,Awesome-LLMOps,tensorchord/Awesome-LLMOps,data-science,,{},150.0,,2,False,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
628,awesome-public-datasets,awesomedata/awesome-public-datasets,data-science,,{},167.0,,2,False,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
629,runhouse,run-house/runhouse,ml-frameworks,,{},20.0,,2,False,runhouse,,,,,,,,,,,,,,,,,,485.0,,,,https://pypi.org/project/runhouse,,,,3.0,,485.0,,,,,,,,,,,,,,,,,
630,happy-transformer,EricFillion/happy-transformer,nlp,,{},14.0,,2,False,happytransformer,,['huggingface'],,,,,,,,,,,,,,,,885.0,,,,https://pypi.org/project/happytransformer,,,,3.0,,885.0,,,,,,,,,,,,,,,,,
631,Rasa,RasaHQ/rasa,nlp,,{},600.0,,2,False,rasa,,['tensorflow'],,,,,,,,,,,,,,,,,,,,https://pypi.org/project/rasa,,,,3.0,,,,,,,,,,,,,,,,,,,
632,nude.py,hhatto/nude.py,image,,{},12.0,,2,False,nudepy,,,,,,,,,,,,,,,,,,251.0,,,,https://pypi.org/project/nudepy,,,,3.0,,251.0,,,,,,,,,,,,,,,,,
633,bias-detector,intuit/bias-detector,interpretability,,{},4.0,,2,False,bias-detector,,,,,,,,,,,,,,,,,,59.0,,4.0,4.0,https://pypi.org/project/bias-detector,,,,3.0,,59.0,,,,,,,,,,,,,,,,,
634,Attribution Priors,suinleelab/attributionpriors,interpretability,,{},7.0,,2,False,attributionpriors,,"['tensorflow', 'pytorch']",,,,,,,,,,,,,,,,31.0,,7.0,7.0,https://pypi.org/project/attributionpriors,,,,3.0,,31.0,,,,,,,,,,,,,,,,,
635,graph4nlp,graph4ai/graph4nlp,graph,,{},29.0,,2,False,graph4nlp,,['pytorch'],,,,,,,,,,,,,,,,33.0,,,,https://pypi.org/project/graph4nlp,,,,3.0,,33.0,,,,,,,,,,,,,,,,,
636,finmarketpy,cuemacro/finmarketpy,financial-data,,{},19.0,,2,False,finmarketpy,,,,,,,,,,,,,,,,,,508.0,,,,https://pypi.org/project/finmarketpy,,,,3.0,,508.0,,,,,,,,,,,,,,,,,
637,opytimizer,gugarosa/opytimizer,hyperopt,,{},5.0,,2,False,opytimizer,,,,,,,,,,,,,,,,,,431.0,,,,https://pypi.org/project/opytimizer,,,,3.0,,431.0,,,,,,,,,,,,,,,,,
638,datmo,datmo/datmo,ml-experiments,,{},6.0,,2,False,datmo,,,,,,,,,,,,,,,,,,87.0,,7.0,7.0,https://pypi.org/project/datmo,,,,3.0,,87.0,,,,,,,,,,,,,,,,,
639,azureml-examples,Azure/azureml-examples,ml-experiments,,{},285.0,,2,False,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
640,Maze,enlite-ai/maze,reinforcement-learning,,{},3.0,Maze is an application-oriented deep reinforcement learning framework.,2,False,maze-rl,,['pytorch'],,Custom,,2025-11-21 11:11:16.871310,,,,,,,,,,,,63.0,,,,https://pypi.org/project/maze-rl,,,,3.0,enliteai/maze,63.0,https://hub.docker.com/r/enliteai/maze,2025-11-21 11:11:16.871310,,1392.0,,,,,,,,,,,,,
641,MedicalNet,Tencent/MedicalNet,medical-data,,{},,,2,False,,,,,MIT,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
642,tts-generation-webui,rsxdalv/tts-generation-webui,audio,,{},15.0,,2,False,,,,,,,,,,,,,,,,,,,,,11.0,11.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
643,Larq Compute Engine,larq/compute-engine,model-serialisation,,{},19.0,,2,False,larq-compute-engine,,,,,,,,,,,,,,,,,,,,11.0,11.0,https://pypi.org/project/larq-compute-engine,,,,3.0,,,,,,,,,,,,,,,,,,,
644,modelkit,Cornerstone-OnDemand/modelkit,model-serialisation,,{},14.0,,2,False,modelkit,,,,,,,,,,,,,,,,,,858.0,,,,https://pypi.org/project/modelkit,,,,3.0,,858.0,,,,,,,,,,,,,,,,,
645,ml-ane-transformers,apple/ml-ane-transformers,model-serialisation,,{},2.0,,2,False,ane-transformers,,['pytorch'],,,,,,,,,,,,,,,,2417.0,,,,https://pypi.org/project/ane-transformers,,,,3.0,,2417.0,,,,,,,,,,,,,,,,,
646,PySyft,OpenMined/PySyft,privacy-ml,,{},524.0,,2,False,syft,,['pytorch'],,,,,,,,,,,,,,,,,,1.0,1.0,https://pypi.org/project/syft,,,,3.0,,,,,,,,,,,,,,,,,,,
647,textflint,textflint/textflint,adversarial,,{},18.0,,2,False,textflint,,,,,,,,,,,,,,,,,,,,21.0,21.0,https://pypi.org/project/textflint,,,,3.0,,,,,,,,,,,,,,,,,,,
648,jaxdf,ucl-bug/jaxdf,jax-utils,,{},4.0,,2,False,,,['jax'],,,,,,,,,,,,,,,,,,13.0,13.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
649,best-of-ml-python,ml-tooling/best-of-ml-python,data-science,,{},57.0,,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
650,awesome-agents,kyrolabs/awesome-agents,data-science,,{},134.0,,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
651,awesome-ai-agents,e2b-dev/awesome-ai-agents,data-science,,{},60.0,,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
652,awesome_time_series_in_python,MaxBenChrist/awesome_time_series_in_python,data-science,,{},23.0,,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
